Data,Quipapa - Pluv,São benedito do sul - Pluv,São Benedito do sul - Fluv,Batateira - Fluv,Belém de Maria - Pluv,Belém de Maria - Fluv,Maraial - Pluv,Jaqueira - Pluv,Laje grande - Pluv,Catende (Canaã) - Pluv,Catende - Fluv,Palmares (japaranduba)- Pluv,Palmares - Pluv,Palmares - Fluv
20/5/2013,,,250,173,,163,,,,,275,,0,340
21/5/2013,,,246,172,,158,,,,,270,,0,318
22/5/2013,,,246,172,,155,,,,,268,,0,314
23/5/2013,,,244,172,,150,,,,,266,,0,310
24/5/2013,,,244,170,,148,,,,,265,,0,306
25/5/2013,,,244,170,,148,,,,,265,,"2,4",304
26/5/2013,,,246,171,,144,,,,,266,,0,306
27/5/2013,,,250,170,,140,,,,,270,,"3,2",312
28/5/2013,,,248,169,,140,,,,,269,,"44,6",324
29/5/2013,,,244,167,,138,,,,,268,,"0,4",330
30/5/2013,,,250,166,,138,,,,,270,,"2,2",326
31/5/2013,,,260,166,,136,,,,,272,,"9,4",308
1/6/2013,,,259,166,,138,,,,,271,,0,316
2/6/2013,,,246,166,,138,,,,,269,,"4,2",312
3/6/2013,,,244,166,,142,,,,,267,,"3,6",306
4/6/2013,,,244,165,,142,,,,,267,,0,302
5/6/2013,,,243,166,,142,,,,,266,,"2,2",304
6/6/2013,,,244,168,,143,,,,,267,,"1,1",306
7/6/2013,,,250,167,,145,,,,,268,,"3,2",310
8/6/2013,,,255,170,,145,,,,,270,,"15,6",314
9/6/2013,,,259,174,,151,,,,,280,,"28,8",376
10/6/2013,,,260,179,,153,,,,,282,,"9,6",356
11/6/2013,,,258,180,,153,,,,,281,,"2,4",342
12/6/2013,,,252,182,,155,,,,,279,,"2,8",346
13/6/2013,,,328,184,,155,,,,,306,,50,400
14/6/2013,,,292,205,,162,,,,,332,,"26,2",426
15/6/2013,,,263,194,,162,,,,,297,,0,376
16/6/2013,,,298,187,,165,,,,,273,,"3,2",354
17/6/2013,,,280,188,,167,,,,,317,,"6,2",356
18/6/2013,,,260,185,,170,,,,,288,,0,360
19/6/2013,,,256,182,,170,,,,,278,,"4,8",342
20/6/2013,,,253,180,,171,,,,,275,,0,328
21/6/2013,,,252,181,,173,,,,,277,,"4,4",330
22/6/2013,,,266,186,,175,,,,,283,,"14,8",334
23/6/2013,,,262,181,,177,,,,,285,,"3,2",332
24/6/2013,,,251,180,,179,,,,,278,,"5,4",328
25/6/2013,,,249,181,,179,,,,,273,,0,324
26/6/2013,,,253,184,,181,,,,,272,,"2,3",322
27/6/2013,,,251,187,,181,,,,,273,,"2,4",320
28/6/2013,,,254,186,,185,,,,,273,,"5,2",322
29/6/2013,,,258,187,,186,,,,,275,,20,340
30/6/2013,,,260,188,,188,,,,,276,,0,334
1/7/2013,,,252,186,,189,,,,,276,,0,322
2/7/2013,,,252,186,,192,,,,,283,,0,324
3/7/2013,,,368,208,,194,,,,,354,,62,450
4/7/2013,,,328,204,,187,,,,,382,,"27,8",466
5/7/2013,,,292,200,,189,,,,,378,,"3,2",396
6/7/2013,,,276,206,,190,,,,,294,,"2,3",368
7/7/2013,,,276,204,,190,,,,,290,,"11,2",362
8/7/2013,,,262,200,,193,,,,,285,,17,356
9/7/2013,,,262,197,,193,,,,,280,,"0,5",344
10/7/2013,,,260,196,,195,,,,,277,,"0,6",338
11/7/2013,,,257,196,,197,,,,,275,,0,334
12/7/2013,,,298,206,,197,,,,,312,,"38,8",399
13/7/2013,,,308,274,,198,,,,,337,,"25,6",452
14/7/2013,,,348,277,,199,,,,,363,,20,464
15/7/2013,,,292,277,,180,,,,,318,,10,450
16/7/2013,,,274,252,,176,,,,,298,,0,378
17/7/2013,,,268,213,,176,,,,,287,,0,364
18/7/2013,,,268,205,,176,,,,,284,,"2,4",354
19/7/2013,,,278,210,,175,,,,,291,,"12,6",362
20/7/2013,,,269,210,,175,,,,,294,,"1,2",366
21/7/2013,,,268,206,,173,,,,,285,,"7,8",360
22/7/2013,,,280,206,,173,,,,,285,,"7,6",380
23/7/2013,,,274,227,,174,,,,,292,,"3,2",372
24/7/2013,,,320,228,,174,,,,,288,,"0,6",364
25/7/2013,,,272,230,,172,,,,,308,,10,378
26/7/2013,,,294,230,,172,,,,,299,,"2,2",376
27/7/2013,,,294,226,,171,,,,,323,,"24,2",392
28/7/2013,,,274,219,,171,,,,,292,,0,380
29/7/2013,,,276,219,,163,,,,,278,,"3,3",376
30/7/2013,,,274,209,,154,,,,,289,,"2,4",356
31/7/2013,,,264,200,,154,,,,,294,,0,352
1/8/2013,,,262,203,,156,,,,,280,,"1,2",342
2/8/2013,,,288,201,,156,,,,,290,,"15,2",354
3/8/2013,,,266,204,,156,,,,,286,,"1,2",364
4/8/2013,,,262,201,,154,,,,,284,,0,354
5/8/2013,,,260,197,,154,,,,,279,,0,344
6/8/2013,,,260,194,,153,,,,,280,,5,340
7/8/2013,,,260,191,,153,,,,,280,,0,336
8/8/2013,,,258,189,,151,,,,,277,,"2,6",338
9/8/2013,,,259,188,,151,,,,,278,,"2,8",346
10/8/2013,,,260,187,,153,,,,,279,,"12,5",342
11/8/2013,,,260,187,,154,,,,,278,,"3,5",344
12/8/2013,,,258,186,,154,,,,,277,,"1,6",336
13/8/2013,,,256,188,,156,,,,,276,,0,338
14/8/2013,,,264,187,,156,,,,,280,,"14,4",340
15/8/2013,,,270,186,,157,,,,,284,,"9,1",354
16/8/2013,,,266,181,,157,,,,,284,,0,340
17/8/2013,,,268,181,,154,,,,,276,,0,336
18/8/2013,,,270,181,,154,,,,,278,,30,342
19/8/2013,,,266,182,,152,,,,,282,,"23,4",376
20/8/2013,,,262,185,,152,,,,,278,,"14,2",368
21/8/2013,,,258,190,,152,,,,,273,,0,354
22/8/2013,,,257,191,,149,,,,,279,,"2,4",340
23/8/2013,,,260,186,,149,,,,,280,,"7,5",344
24/8/2013,,,262,186,,147,,,,,281,,"2,4",348
25/8/2013,,,262,186,,147,,,,,279,,"2,3",340
26/8/2013,,,258,187,,151,,,,,278,,"2,8",342
27/8/2013,,,258,186,,151,,,,,278,,"2,7",340
28/8/2013,,,256,184,,151,,,,,278,,0,336
29/8/2013,,,256,183,,153,,,,,275,,0,332
30/8/2013,,,256,183,,153,,,,,276,,3,334
31/8/2013,,,255,182,,155,,,,,275,,"5,8",336
1/9/2013,,,255,182,,155,,,,,275,,0,330
2/9/2013,,,255,179,,155,,,,,274,,"2,4",332
3/9/2013,,,254,176,,158,,,,,275,,"9,4",330
4/9/2013,,,254,175,,158,,,,,275,,5,332
5/9/2013,,,252,174,,154,,,,,274,,0,326
6/9/2013,,,250,172,,154,,,,,273,,0,322
7/9/2013,,,250,171,,151,,,,,272,,"3,2",324
8/9/2013,,,254,170,,151,,,,,273,,"2,6",322
9/9/2013,,,254,170,,150,,,,,274,,"3,4",330
10/9/2013,,,258,170,,148,,,,,276,,"13,7",336
11/9/2013,,,258,170,,148,,,,,280,,7,338
12/9/2013,,,252,170,,148,,,,,278,,0,334
13/9/2013,,,258,170,,144,,,,,277,,"4,3",338
14/9/2013,,,258,172,,144,,,,,279,,"21,6",346
15/9/2013,,,255,176,,140,,,,,280,,"2,4",344
16/9/2013,,,252,176,,140,,,,,277,,"5,2",334
17/9/2013,,,250,176,,140,,,,,275,,"1,2",330
18/9/2013,,,251,174,,136,,,,,273,,"4,8",326
19/9/2013,,,250,173,,136,,,,,273,,0,324
20/9/2013,,,250,172,,135,,,,,272,,"3,2",320
21/9/2013,,,248,172,,135,,,,,272,,0,316
22/9/2013,,,248,171,,133,,,,,271,,0,318
23/9/2013,,,247,170,,133,,,,,271,,"0,4",316
24/9/2013,,,246,170,,126,,,,,271,,0,314
25/9/2013,,,246,169,,126,,,,,271,,0,314
26/9/2013,,,246,169,,127,,,,,267,,0,312
27/9/2013,,,245,170,,127,,,,,267,,0,308
28/9/2013,,,245,172,,128,,,,,266,,0,306
29/9/2013,,,245,176,,128,,,,,267,,"3,6",310
30/9/2013,,,258,178,,129,,,,,267,,"13,2",314
1/10/2013,,,250,178,,129,,,,,268,,"9,8",320
2/10/2013,,,250,170,,131,,,,,272,,0,318
3/10/2013,,,246,168,,131,,,,,268,,0,314
4/10/2013,,,245,166,,130,,,,,266,,0,316
5/10/2013,,,244,166,,130,,,,,266,,0,312
6/10/2013,,,244,166,,126,,,,,264,,0,310
7/10/2013,,,244,167,,126,,,,,265,,0,308
8/10/2013,,,244,166,,126,,,,,264,,0,304
9/10/2013,,,243,164,,124,,,,,263,,"1,2",306
10/10/2013,,,243,162,,124,,,,,264,,"3,2",304
11/10/2013,,,243,162,,124,,,,,265,,"2,3",304
12/10/2013,,,245,164,,121,,,,,266,,"5,4",308
13/10/2013,,,258,164,,121,,,,,273,,"23,4",324
14/10/2013,,,258,164,,120,,,,,274,,"3,2",322
15/10/2013,,,250,168,,120,,,,,269,,"0,4",318
16/10/2013,,,248,166,,120,,,,,268,,0,316
17/10/2013,,,248,166,,117,,,,,268,,"4,4",314
18/10/2013,,,246,166,,117,,,,,270,,"0,4",316
19/10/2013,,,244,166,,116,,,,,266,,0,312
20/10/2013,,,243,164,,116,,,,,265,,0,308
21/10/2013,,,242,163,,118,,,,,264,,0,306
22/10/2013,,,242,163,,118,,,,,264,,0,302
23/10/2013,,,242,164,,118,,,,,264,,"0,8",304
24/10/2013,,,242,166,,119,,,,,267,,"7,6",308
25/10/2013,,,248,166,,119,,,,,268,,"4,5",314
26/10/2013,,,245,166,,119,,,,,268,,0,318
27/10/2013,,,245,166,,120,,,,,267,,"3,2",309
28/10/2013,,,245,166,,120,,,,,268,,0,310
29/10/2013,,,244,165,,120,,,,,266,,"2,1",304
30/10/2013,,,242,165,,123,,,,,264,,"1,4",302
31/10/2013,,,242,166,,122,,,,,265,,"1,2",302
1/11/2013,,,242,164,,122,,,,,264,,0,301
2/11/2013,,,244,166,,123,,,,,265,,"3,2",302
3/11/2013,,,250,166,,205,,,,,264,,"29,2",314
4/11/2013,,,296,191,,205,,,,,359,,"28,6",322
5/11/2013,,,274,202,,197,,,,,290,,0,368
6/11/2013,,,270,204,,197,,,,,276,,"3,6",346
7/11/2013,,,260,194,,197,,,,,272,,"1,6",352
8/11/2013,,,250,192,,195,,,,,269,,0,324
9/11/2013,,,244,192,,195,,,,,266,,0,318
10/11/2013,,,242,190,,195,,,,,264,,0,314
11/11/2013,,,242,182,,195,,,,,264,,"1,2",312
12/11/2013,,,242,182,,189,,,,,264,,0,310
13/11/2013,,,240,181,,189,,,,,264,,"3,4",304
14/11/2013,,,240,181,,186,,,,,264,,0,300
15/11/2013,,,240,172,,186,,,,,263,,0,302
16/11/2013,,,239,172,,183,,,,,262,,0,298
17/11/2013,,,239,170,,183,,,,,262,,0,300
18/11/2013,,,239,168,,161,,,,,262,,0,296
19/11/2013,,,239,170,,161,,,,,262,,"4,3",298
20/11/2013,,,241,170,,157,,,,,262,,"3,4",300
21/11/2013,,,247,170,,157,,,,,263,,"8,5",304
22/11/2013,,,242,168,,157,,,,,265,,"1,9",306
23/11/2013,,,241,166,,149,,,,,265,,0,304
24/11/2013,,,240,166,,149,,,,,265,,0,302
25/11/2013,,,240,165,,137,,,,,263,,0,304
26/11/2013,,,239,164,,137,,,,,262,,0,302
27/11/2013,,,239,163,,134,,,,,262,,0,298
28/11/2013,,,238,162,,134,,,,,260,,0,296
29/11/2013,,,238,162,,129,,,,,260,,0,298
30/11/2013,,,238,160,,129,,,,,260,,0,296
1/12/2013,,,238,160,,126,,,,,260,,"2,2",294
2/12/2013,,,241,160,,124,,,,,261,,"2,8",296
3/12/2013,,,240,160,,124,,,,,261,,"1,2",294
4/12/2013,,,238,160,,123,,,,,260,,0,300
5/12/2013,,,237,158,,122,,,,,260,,0,298
6/12/2013,,,236,158,,122,,,,,259,,0,294
7/12/2013,,,236,158,,120,,,,,259,,0,292
8/12/2013,,,235,158,,120,,,,,258,,0,294
9/12/2013,,,235,158,,120,,,,,258,,0,290
10/12/2013,,,235,156,,120,,,,,256,,0,292
11/12/2013,,,234,157,,119,,,,,257,,0,290
12/12/2013,,,234,156,,119,,,,,256,,0,290
13/12/2013,,,234,156,,119,,,,,256,,0,298
14/12/2013,,,234,156,,118,,,,,256,,0,296
15/12/2013,,,234,156,,118,,,,,256,,0,298
16/12/2013,,,234,156,,118,,,,,256,,0,296
17/12/2013,,,234,156,,120,,,,,255,,0,300
18/12/2013,,,234,156,,120,,,,,255,,0,298
19/12/2013,,,234,157,,121,,,,,256,,0,294
20/12/2013,,,238,158,,121,,,,,256,,"8,2",290
21/12/2013,,,240,189,,121,,,,,257,,"3,4",294
22/12/2013,,,239,188,,119,,,,,258,,"8,8",290
23/12/2013,,,238,187,,119,,,,,258,,"1,2",298
24/12/2013,,,237,185,,118,,,,,258,,0,296
25/12/2013,,,236,180,,118,,,,,257,,0,296
26/12/2013,,,235,180,,117,,,,,256,,0,296
27/12/2013,,,235,180,,117,,,,,256,,0,294
28/12/2013,,,235,178,,115,,,,,256,,0,292
29/12/2013,,,235,176,,115,,,,,256,,0,294
30/12/2013,,,235,176,,116,,,,,256,,0,292
31/12/2013,,,235,172,,116,,,,,256,,0,290
1/1/2014,,,234,172,,116,,,,,254,,0,292
2/1/2014,,,234,172,,116,,,,,254,,0,296
3/1/2014,,,234,170,,115,,,,,253,,0,298
4/1/2014,,,234,168,,115,,,,,253,,0,296
5/1/2014,,,234,166,,113,,,,,253,,0,292
6/1/2014,,,234,166,,113,,,,,253,,0,284
7/1/2014,,,234,166,,114,,,,,253,,"1,9",286
8/1/2014,,,234,165,,114,,,,,253,,0,288
9/1/2014,,,234,164,,116,,,,,253,,"0,4",286
10/1/2014,,,234,164,,116,,,,,253,,0,286
11/1/2014,,,235,164,,118,,,,,254,,0,288
12/1/2014,,,236,164,,118,,,,,255,,"2,7",288
13/1/2014,,,236,164,,118,,,,,255,,"4,9",290
14/1/2014,,,237,164,,119,,,,,255,,0,290
15/1/2014,,,238,164,,119,,,,,256,,"2,8",292
16/1/2014,,,237,164,,120,,,,,256,,0,290
17/1/2014,,,236,162,,120,,,,,256,,0,292
18/1/2014,,,236,162,,118,,,,,255,,0,292
19/1/2014,,,234,160,,118,,,,,254,,0,290
20/1/2014,,,234,160,,117,,,,,253,,0,292
21/1/2014,,,233,159,,117,,,,,253,,0,288
22/1/2014,,,233,159,,116,,,,,252,,0,286
23/1/2014,,,233,159,,116,,,,,251,,0,286
24/1/2014,,,233,159,,115,,,,,252,,0,284
25/1/2014,,,233,159,,115,,,,,252,,0,284
26/1/2014,,,233,160,,114,,,,,251,,0,284
27/1/2014,,,235,160,,114,,,,,253,,0,286
28/1/2014,,,235,160,,116,,,,,256,,0,288
29/1/2014,,,235,160,,117,,,,,254,,0,286
30/1/2014,,,235,160,,118,,,,,254,,"5,2",288
31/1/2014,,,235,160,,118,,,,,254,,0,286
1/2/2014,,,235,160,,118,,,,,254,,0,284
2/2/2014,,,235,160,,115,,,,,253,,"1,5",286
3/2/2014,,,235,160,,115,,,,,256,,"3,2",294
4/2/2014,,,236,161,,116,,,,,256,,37,310
5/2/2014,,,236,160,,116,,,,,255,,"2,2",306
6/2/2014,,,238,162,,114,,,,,255,,"7,4",302
7/2/2014,,,239,162,,114,,,,,257,,"17,3",304
8/2/2014,,,239,162,,117,,,,,258,,"4,3",308
9/2/2014,,,239,162,,117,,,,,259,,"13,5",312
10/2/2014,,,239,162,,118,,,,,259,,"17,2",318
11/2/2014,,,238,161,,118,,,,,262,,"21,1",336
12/2/2014,,,238,160,,121,,,,,260,,"19,8",328
13/2/2014,,,237,160,,121,,,,,260,,0,314
14/2/2014,,,237,160,,123,,,,,258,,0,306
15/2/2014,,,236,160,,123,,,,,256,,0,302
16/2/2014,,,236,160,,123,,,,,255,,0,302
17/2/2014,,,236,159,,122,,,,,254,,0,290
18/2/2014,,,235,159,,122,,,,,253,,0,294
19/2/2014,,,234,159,,120,,,,,253,,0,296
20/2/2014,,,235,159,,120,,,,,252,,0,300
21/2/2014,,,236,159,,118,,,,,252,,0,298
22/2/2014,,,236,159,,118,,,,,252,,"1,2",290
23/2/2014,,,235,159,,117,,,,,253,,"2,3",294
24/2/2014,,,235,159,,117,,,,,252,,"3,2",290
25/2/2014,,,235,159,,117,,,,,253,,0,290
26/2/2014,,,234,159,,116,,,,,253,,0,292
27/2/2014,,,234,159,,116,,,,,252,,0,298
28/2/2014,,,234,160,,116,,,,,251,,0,292
1/3/2014,,,234,160,,121,,,,,252,,"2,9",290
2/3/2014,,,234,160,,123,,,,,252,,0,284
3/3/2014,,,232,160,,127,,,,,251,,0,286
4/3/2014,,,232,160,,127,,,,,252,,0,284
5/3/2014,,,232,159,,132,,,,,253,,0,286
6/3/2014,,,233,160,,135,,,,,253,,0,282
7/3/2014,,,234,160,,136,,,,,253,,"2,3",286
8/3/2014,,,234,159,,138,,,,,253,,0,284
9/3/2014,,,234,159,,138,,,,,253,,"4,2",288
10/3/2014,,,235,159,,146,,,,,253,,0,282
11/3/2014,,,240,160,,148,,,,,254,,"3,2",284
12/3/2014,,,266,161,,149,,,,,264,,"19,9",302
13/3/2014,,,255,160,,154,,,,,271,,"1,4",318
14/3/2014,,,245,160,,154,,,,,264,,"2,3",322
15/3/2014,,,244,160,,152,,,,,261,,"1,4",316
16/3/2014,,,241,160,,153,,,,,260,,"0,8",312
17/3/2014,,,240,160,,155,,,,,260,,"0,4",308
18/3/2014,,,239,160,,155,,,,,262,,"6,4",301
19/3/2014,,,246,164,,157,,,,,263,,"9,4",330
20/3/2014,,,250,162,,157,,,,,264,,"15,8",334
21/3/2014,,,246,162,,156,,,,,264,,"2,4",336
22/3/2014,,,244,162,,156,,,,,263,,"5,8",318
23/3/2014,,,243,162,,154,,,,,262,,0,308
24/3/2014,,,241,162,,154,,,,,260,,0,304
25/3/2014,,,240,161,,152,,,,,259,,0,300
26/3/2014,,,239,162,,152,,,,,258,,0,296
27/3/2014,,,238,162,,149,,,,,256,,0,294
28/3/2014,,,237,161,,149,,,,,256,,0,292
29/3/2014,,,239,161,,147,,,,,256,,"2,6",294
30/3/2014,,,241,161,,145,,,,,257,,"2,3",292
31/3/2014,,,246,161,,145,,,,,259,,0,290
1/4/2014,,,240,161,,145,,,,,259,,"0,2",302
2/4/2014,,,240,161,,144,,,,,258,,"1,6",302
3/4/2014,,,240,162,,144,,,,,258,,"2,3",300
4/4/2014,,,240,163,,141,,,,,257,,0,298
5/4/2014,,,238,162,,141,,,,,257,,0,294
6/4/2014,,,238,162,,139,,,,,256,,0,290
7/4/2014,,,238,162,,139,,,,,256,,"4,9",298
8/4/2014,,,242,162,,138,,,,,256,,0,296
9/4/2014,,,240,162,,138,,,,,256,,"2,4",298
10/4/2014,,,240,162,,138,,,,,257,,"6,6",294
11/4/2014,,,239,162,,140,,,,,257,,"2,4",296
12/4/2014,,,240,162,,140,,,,,258,,0,294
13/4/2014,,,240,162,,140,,,,,259,,"0,4",296
14/4/2014,,,239,163,,140,,,,,259,,"14,2",302
15/4/2014,,,246,164,,142,,,,,261,,"6,4",304
16/4/2014,,,247,164,,142,,,,,262,,"4,6",308
17/4/2014,,,246,164,,143,,,,,260,,"1,9",306
18/4/2014,,,244,163,,143,,,,,259,,0,304
19/4/2014,,,242,162,,143,,,,,256,,0,302
20/4/2014,,,240,162,,145,,,,,253,,0,304
21/4/2014,,,242,162,,145,,,,,254,,0,296
22/4/2014,,,248,162,,144,,,,,257,,"2,8",296
23/4/2014,,,254,162,,144,,,,,256,,"5,8",298
24/4/2014,,,246,162,,145,,,,,259,,"9,8",300
25/4/2014,,,241,162,,145,,,,,258,,0,302
26/4/2014,,,238,164,,146,,,,,257,,0,296
27/4/2014,,,238,164,,146,,,,,256,,0,296
28/4/2014,,,262,166,,145,,,,,257,,"5,2",298
29/4/2014,,,264,167,,145,,,,,262,,1,306
30/4/2014,,,262,167,,143,,,,,269,,50,330
1/5/2014,,,278,168,,143,,,,,274,,"11,4",362
2/5/2014,,,279,173,,142,,,,,301,,50,384
3/5/2014,,,284,178,,142,,,,,317,,"15,1",406
4/5/2014,,,272,180,,144,,,,,289,,0,370
5/5/2014,,,278,182,,144,,,,,274,,"3,2",338
6/5/2014,,,270,182,,145,,,,,282,,"2,3",336
7/5/2014,,,264,180,,143,,,,,282,,10,344
8/5/2014,,,262,180,,141,,,,,280,,"1,6",344
9/5/2014,,,262,180,,141,,,,,279,,"3,8",340
10/5/2014,,,254,180,,141,,,,,276,,0,334
11/5/2014,,,252,180,,139,,,,,270,,0,330
12/5/2014,,,262,179,,139,,,,,267,,"2,4",320
13/5/2014,,,264,180,,138,,,,,267,,"16,8",332
14/5/2014,,,268,181,,138,,,,,277,,"21,4",342
15/5/2014,,,300,181,,140,,,,,299,,"9,2",364
16/5/2014,,,280,182,,141,,,,,298,,"7,4",372
17/5/2014,,,260,182,,141,,,,,278,,0,344
18/5/2014,,,256,180,,142,,,,,278,,0,340
19/5/2014,,,252,180,,142,,,,,270,,"0,4",324
20/5/2014,,,250,179,,139,,,,,268,,0,318
21/5/2014,,,250,178,,139,,,,,266,,"0,4",314
22/5/2014,,,250,178,,137,,,,,267,,"2,2",316
23/5/2014,,,254,176,,136,,,,,269,,"5,8",318
24/5/2014,,,252,176,,136,,,,,268,,"4,3",320
25/5/2014,,,246,175,,135,,,,,266,,0,314
26/5/2014,,,244,175,,133,,,,,264,,0,310
27/5/2014,,,244,174,,133,,,,,263,,0,306
28/5/2014,,,242,174,,132,,,,,265,,"2,1",308
29/5/2014,,,248,172,,132,,,,,264,,"13,1",316
30/5/2014,,,242,172,,131,,,,,264,,0,312
31/5/2014,,,244,173,,131,,,,,264,,"0,8",314
1/6/2014,,,246,174,,130,,,,,264,,0,310
2/6/2014,,,246,174,,130,,,,,264,,"0,8",300
3/6/2014,,,244,172,,132,,,,,263,,0,310
4/6/2014,,,242,170,,132,,,,,262,,0,308
5/6/2014,,,240,171,,134,,,,,262,,0,304
6/6/2014,,,240,174,,135,,,,,260,,0,304
7/6/2014,,,240,175,,135,,,,,260,,"2,3",302
8/6/2014,,,242,175,,133,,,,,261,,"4,6",304
9/6/2014,,,242,176,,132,,,,,262,,"10,6",308
10/6/2014,,,240,178,,132,,,,,262,,"6,8",306
11/6/2014,,,244,180,,134,,,,,263,,0,302
12/6/2014,,,244,180,,134,,,,,264,,"17,4",318
13/6/2014,,,264,182,,136,,,,,268,,"6,8",324
14/6/2014,,,272,183,,136,,,,,274,,"2,8",300
15/6/2014,,,266,183,,136,,,,,274,,"5,2",338
16/6/2014,,,264,183,,139,,,,,274,,"6,4",332
17/6/2014,,,262,183,,140,,,,,272,,"5,7",328
18/6/2014,,,258,183,,142,,,,,270,,"1,3",322
19/6/2014,,,260,183,,142,,,,,273,,11,300
20/6/2014,,,260,183,,145,,,,,274,,"2,3",326
21/6/2014,,,258,183,,145,,,,,274,,0,328
22/6/2014,,,252,183,,149,,,,,267,,0,324
23/6/2014,,,248,183,,151,,,,,265,,"2,1",316
24/6/2014,,,250,182,,152,,,,,265,,"3,4",318
25/6/2014,,,262,183,,155,,,,,268,,"4,2",326
26/6/2014,,,258,186,,163,,,,,272,,"6,4",334
27/6/2014,,,268,188,,170,,,,,283,,"54,8",374
28/6/2014,,,262,186,,160,,,,,280,,"0,4",362
29/6/2014,,,264,184,,154,,,,,275,,"5,6",346
30/6/2014,,,260,183,,158,,,,,273,,0,334
1/7/2014,,,254,183,,154,,,,,270,,0,330
2/7/2014,,,250,183,,158,,,,,268,,"8,4",326
3/7/2014,,,278,188,,156,,,,,276,,"2,3",340
4/7/2014,,,268,192,,154,,,,,284,,"4,1",344
5/7/2014,,,262,193,,152,,,,,274,,"0,2",338
6/7/2014,,,260,192,,161,,,,,271,,"2,2",328
7/7/2014,,,258,189,,162,,,,,270,,0,326
8/7/2014,,,258,188,,162,,,,,271,,"4,6",326
9/7/2014,,,258,186,,160,,,,,273,,"4,6",328
10/7/2014,,,258,185,,160,,,,,273,,0,332
11/7/2014,,,254,184,,161,,,,,270,,"0,4",324
12/7/2014,,,253,183,,161,,,,,269,,0,320
13/7/2014,,,254,181,,160,,,,,268,,0,320
14/7/2014,,,254,180,,158,,,,,267,,"5,8",318
15/7/2014,,,256,179,,158,,,,,269,,"0,2",320
16/7/2014,,,258,180,,155,,,,,269,,"6,4",320
17/7/2014,,,254,182,,155,,,,,270,,"6,8",320
18/7/2014,,,266,184,,154,,,,,275,,"4,6",324
19/7/2014,,,274,184,,154,,,,,282,,"9,7",322
20/7/2014,,,278,184,,152,,,,,282,,0,338
21/7/2014,,,268,183,,152,,,,,278,,"5,6",340
22/7/2014,,,260,182,,149,,,,,271,,0,330
23/7/2014,,,258,182,,149,,,,,269,,"2,4",330
24/7/2014,,,256,181,,146,,,,,266,,"16,4",324
25/7/2014,,,258,180,,146,,,,,266,,"0,6",326
26/7/2014,,,260,182,,146,,,,,270,,"5,8",328
27/7/2014,,,264,189,,147,,,,,282,,0,332
28/7/2014,,,312,238,,148,,,,,306,,20,358
29/7/2014,,,288,219,,148,,,,,301,,"3,6",384
30/7/2014,,,278,208,,148,,,,,286,,"2,6",360
31/7/2014,,,270,196,,147,,,,,280,,0,348
1/8/2014,,,266,196,,147,,,,,310,,"2,3",340
2/8/2014,,,262,194,,149,,,,,324,,0,336
3/8/2014,,,258,193,,149,,,,0,322,,"1,4",326
4/8/2014,,,256,190,,151,,,,0,318,,0,324
5/8/2014,,,254,188,,151,,,,0,312,,0,320
6/8/2014,,,252,188,,151,,,,0,310,,0,318
7/8/2014,,,266,186,,154,,,,0,308,,"4,6",320
8/8/2014,,,292,185,,152,,,,0,306,,"16,6",322
9/8/2014,,,300,185,,149,,,,0,310,,"14,4",356
10/8/2014,,,284,188,,147,,,,0,310,,"4,6",374
11/8/2014,,,290,195,,147,,,,0,311,,"16,4",398
12/8/2014,,,280,200,,144,,,,0,309,,"0,2",382
13/8/2014,,,270,198,,142,,,,0,309,,"2,3",356
14/8/2014,,,266,198,,141,,,,0,310,,"3,4",346
15/8/2014,,,262,196,,141,,,,0,309,,"0,2",338
16/8/2014,,,262,196,,140,,,,0,309,,"6,8",332
17/8/2014,,,262,194,,140,,,,0,310,,"7,4",328
18/8/2014,,,266,192,,141,,,,0,309,,"9,4",332
19/8/2014,,,266,192,"0,4",143,,"0,4","0,2",0,309,"0,2","5,2",334
20/8/2014,"0,8","0,6",260,192,"2,19",147,"0,2",0,"0,2",0,309,0,"2,8",332
21/8/2014,"10,78","4,07",264,191,"10,25",151,"22,19","4,45","11,15",0,308,"11,67",0,330
22/8/2014,"1,79","0,4",276,189,"0,41",154,"0,4",0,"0,2",0,310,"0,2","14,6",338
23/8/2014,"4,98","1,61",262,186,"0,2",159,"2,23","0,2","0,4",0,310,"0,59","0,2",344
24/8/2014,0,0,260,186,"1,43",163,"0,2",0,"1,23",0,308,"1,6","5,6",348
25/8/2014,"0,78","1,2",258,184,"1,03",165,"5,15","0,4","1,21",0,306,2,"4,1",332
26/8/2014,"4,04","2,78",258,185,"4,98",167,"4,25","1,38","1,01",0,306,"0,61",0,330
27/8/2014,"3,98","0,81",258,186,"3,03",167,"4,64","3,59","2,87",0,306,"0,8","3,8",326
28/8/2014,"3,81","1,21",258,186,5,165,"2,21","4,58","2,81",0,304,"1,97","2,3",324
29/8/2014,"0,2","3,35",258,189,"0,8",165,"9,1","4,37","0,61",0,304,"0,6","3,5",330
30/8/2014,0,0,258,190,0,164,0,0,0,0,304,0,0,332
31/8/2014,0,0,254,189,0,164,0,0,0,0,304,0,0,328
1/9/2014,0,0,252,194,"0,81",161,0,0,"0,6",,308,"2,39","2,4",322
2/9/2014,0,0,250,194,0,161,0,0,0,,312,0,"0,4",318
3/9/2014,0,0,250,194,0,158,0,0,0,,314,0,0,318
